8.5e-05 7284.04 165871 0.0668777 545.249 0.0291128 0.164791 0.0508854 0.737134 0.0180762 
8.6e-05 7273.77 165893 0.0669503 544.658 0.0293499 0.165118 0.0510352 0.736827 0.0176701 
8.7e-05 7263.67 165914 0.067022 544.076 0.0295841 0.165437 0.0511763 0.736527 0.0172752 
8.8e-05 7253.75 165935 0.0670926 543.503 0.0298154 0.16575 0.0513092 0.736234 0.0168913 
8.9e-05 7243.98 165955 0.0671623 542.939 0.0300439 0.166057 0.0514339 0.735947 0.0165181 
9e-05 7234.38 165976 0.067231 542.384 0.0302697 0.166358 0.0515506 0.735667 0.0161551 
9.1e-05 7224.94 165996 0.0672988 541.837 0.0304926 0.166653 0.0516596 0.735393 0.0158022 
9.2e-05 7215.65 166015 0.0673657 541.299 0.0307129 0.166942 0.0517609 0.735125 0.0154591 
9.3e-05 7206.51 166035 0.0674317 540.77 0.0309304 0.167225 0.0518549 0.734864 0.0151254 
9.4e-05 7197.51 166054 0.0674968 540.248 0.0311453 0.167504 0.0519415 0.734609 0.0148008 
9.5e-05 7188.66 166072 0.0675611 539.734 0.0313575 0.167777 0.0520211 0.734359 0.0144852 
9.6e-05 7179.95 166091 0.0676244 539.229 0.0315672 0.168045 0.0520938 0.734116 0.0141782 
9.7e-05 7171.38 166109 0.067687 538.73 0.0317743 0.168308 0.0521598 0.733878 0.0138797 
9.8e-05 7162.94 166127 0.0677487 538.24 0.0319788 0.168567 0.0522192 0.733646 0.0135893 
9.9e-05 7154.64 166144 0.0678096 537.756 0.0321809 0.168821 0.0522722 0.733419 0.0133068 
0.0001 7146.46 166162 0.0678697 537.28 0.0323805 0.169071 0.0523189 0.733197 0.0130321 
0.000101 7138.41 166179 0.0679289 536.811 0.0325777 0.169317 0.0523596 0.732981 0.0127648 
0.000102 7130.48 166196 0.0679875 536.349 0.0327725 0.169558 0.0523943 0.73277 0.0125047 
0.000103 7122.67 166212 0.0680452 535.894 0.0329649 0.169796 0.0524233 0.732564 0.0122518 
0.000104 7114.98 166229 0.0681022 535.446 0.033155 0.17003 0.0524467 0.732363 0.0120056 
0.000105 7107.4 166245 0.0681585 535.004 0.0333428 0.170259 0.0524646 0.732167 0.0117662 
0.000106 7099.94 166261 0.068214 534.568 0.0335283 0.170486 0.0524772 0.731976 0.0115332 
0.000107 7092.58 166276 0.0682689 534.139 0.0337116 0.170709 0.0524846 0.731789 0.0113064 
0.000108 7085.34 166292 0.068323 533.715 0.0338926 0.170928 0.052487 0.731607 0.0110858 
0.000109 7078.2 166307 0.0683764 533.298 0.0340715 0.171144 0.0524845 0.731429 0.0108711 
0.00011 7071.16 166322 0.0684292 532.887 0.0342483 0.171357 0.0524772 0.731256 0.0106622 
0.000111 7064.22 166337 0.0684813 532.482 0.0344229 0.171566 0.0524653 0.731087 0.0104589 
0.000112 7057.39 166351 0.0685327 532.082 0.0345955 0.171773 0.052449 0.730922 0.0102609 
0.000113 7050.65 166366 0.0685835 531.688 0.034766 0.171977 0.0524283 0.730761 0.0100683 
0.000114 7044 166380 0.0686336 531.3 0.0349345 0.172177 0.0524034 0.730604 0.00988082 
