3 76  1.509488e-15  3.659015e-01  2.910068e+03 
3 77  5.534464e-14  -2.386388e-03  6.478847e+03 
3 78  2.015409e-14  8.903953e-02  5.557454e+03 
3 79  1.000889e-14  1.619805e-01  4.209045e+03 
3 80  3.972835e-14  1.121680e-02  5.591920e+03 
3 81  8.613056e-15  1.564682e-01  3.537995e+03 
3 82  1.146255e-15  3.565344e-01  1.250023e+03 
3 83  1.209891e-13  -1.011666e-01  7.191835e+03 
3 84  1.459546e-14  8.547518e-02  5.482253e+03 
3 85  9.098510e-15  1.464643e-01  3.950745e+03 
3 86  1.339082e-14  1.018673e-01  6.275949e+03 
3 87  2.309299e-14  3.630749e-02  6.090389e+03 
3 88  2.136816e-14  4.100892e-02  5.672812e+03 
3 89  4.806656e-14  -3.371454e-02  8.942143e+03 
3 90  1.497913e-14  6.181857e-02  5.651300e+03 
3 91  8.299322e-14  -1.027103e-01  7.814340e+03 
3 92  5.231380e-18  8.203963e-01  -1.765011e+03 
3 93  6.607667e-18  7.742727e-01  -2.696779e+03 
3 94  1.545131e-16  4.648824e-01  2.845925e+02 
3 95  2.291437e-17  6.607626e-01  -3.851584e+02 
3 96  1.185845e-18  9.261295e-01  -1.325050e+03 
3 97  1.830827e-17  6.375328e-01  2.270030e+03 
3 98  1.834565e-16  3.993898e-01  5.099526e+03 
3 99  3.907542e-16  2.397326e-01  5.174484e+03 
3 100  6.839765e-15  -6.129232e-02  1.324047e+04 
4 5  8.707199e-15  4.723728e-01  7.585075e+03 
4 6  2.059394e-26  2.421542e+00  4.055928e+02 
4 7  2.626814e-13  2.254319e-01  1.568865e+04 
4 8  1.452738e-17  9.704007e-01  2.070644e+04 
4 9  5.444700e-20  1.118612e+00  1.883420e+04 
4 10  2.987629e-14  3.418744e-01  2.253608e+04 
4 11  1.882782e-18  1.096445e+00  3.339996e+04 
4 12  1.026237e-16  4.864319e-01  2.326543e+04 
4 13  1.446364e-15  5.705361e-01  2.448567e+04 
4 14  1.335207e-16  6.711988e-01  5.450970e+04 
4 15  9.345967e-17  6.136200e-01  2.250036e+04 
4 16  1.467336e-17  9.691249e-01  2.475134e+04 
4 17  3.589680e-16  5.429568e-01  6.744762e+04 
4 18  1.108991e-16  7.076075e-01  2.387359e+04 
4 19  6.181030e-17  7.875606e-01  3.508426e+04 
4 20  3.575924e-29  3.228009e+00  2.469445e+04 
4 21  3.521283e-17  8.687141e-01  2.537011e+04 
4 22  2.179828e-19  1.263842e+00  4.197034e+04 
4 23  2.580159e-18  8.373888e-01  2.277391e+04 
4 24  5.847597e-19  1.230177e+00  2.674549e+04 
4 25  4.381020e-18  9.417990e-01  6.410329e+04 
4 26  5.653738e-18  9.595344e-01  2.714651e+04 
4 27  3.020439e-20  1.474067e+00  3.420706e+04 
4 28  3.230172e-27  2.715522e+00  1.313313e+04 
4 29  4.409243e-19  1.237450e+00  2.737660e+04 
4 30  1.128215e-16  6.667877e-01  6.816375e+04 
4 31  1.576854e-18  1.005506e+00  2.947082e+04 
4 32  2.386542e-20  1.483186e+00  3.426665e+04 
4 33  4.348162e-33  4.109511e+00  1.656138e+04 
4 34  3.457775e-18  1.033544e+00  3.171147e+04 
4 35  7.157459e-20  1.358624e+00  6.114849e+04 
4 36  1.257176e-17  8.024874e-01  3.368290e+04 
4 37  1.072855e-19  1.323475e+00  4.163666e+04 
4 38  1.571848e-25  2.353816e+00  2.292365e+04 
4 39  1.263455e-18  1.111192e+00  3.868449e+04 
4 40  1.239875e-16  6.503421e-01  8.136193e+04 
4 41  7.656296e-19  1.128594e+00  3.355364e+04 
4 42  2.240841e-18  1.021608e+00  5.696061e+04 
4 43  6.485737e-20  1.231927e+00  3.575695e+04 
4 44  1.751066e-20  1.496929e+00  4.044166e+04 
4 45  6.888372e-30  3.370824e+00  2.368858e+04 
4 46  1.127045e-17  8.868744e-01  4.721835e+04 
4 47  8.438053e-20  1.233224e+00  6.399884e+04 
4 48  3.278511e-18  9.904373e-01  4.270482e+04 
4 49  7.172608e-16  4.429618e-01  7.437480e+04 
4 50  1.200031e-16  5.758448e-01  4.563206e+04 
4 51  8.883984e-19  1.112217e+00  5.839405e+04 
4 52  8.877751e-20  1.219966e+00  4.436422e+04 
4 53  6.995422e-18  9.282322e-01  5.989455e+04 
4 54  2.763516e-19  1.045618e+00  4.593691e+04 
4 55  7.271008e-19  1.116612e+00  5.176632e+04 
4 56  4.800450e-29  3.209762e+00  3.003881e+04 
4 57  1.257113e-21  1.747312e+00  4.754745e+04 
4 58  2.567730e-26  2.654280e+00  4.855732e+04 
4 59  2.345105e-22  1.899902e+00  4.824878e+04 
4 60  2.871322e-23  1.965557e+00  5.041739e+04 
4 61  4.671908e-20  1.385277e+00  5.608885e+04 
4 62  3.178423e-27  2.779624e+00  3.633274e+04 
4 63  1.121234e-19  1.332249e+00  6.273124e+04 
4 64  8.423096e-25  2.258214e+00  4.367345e+04 
4 65  4.274725e-19  1.135722e+00  5.922311e+04 
4 66  6.745859e-22  1.626997e+00  5.179414e+04 
4 67  1.413855e-15  4.281044e-01  8.060158e+04 
4 68  8.102091e-18  7.836562e-01  6.134759e+04 
4 69  4.375555e-21  1.593734e+00  6.685787e+04 
4 70  1.744603e-16  5.698457e-01  6.780451e+04 
4 71  4.222815e-15  2.368975e-01  9.260397e+04 
4 72  4.627760e-17  7.173380e-01  7.450788e+04 
4 73  4.078289e-21  1.499260e+00  6.389361e+04 
4 74  1.420196e-18  1.011742e+00  7.504379e+04 
4 75  3.600429e-18  9.050735e-01  7.285565e+04 
4 76  1.927370e-17  8.462059e-01  9.243715e+04 
4 77  5.022510e-22  1.770164e+00  6.368864e+04 
4 78  4.968337e-21  1.444294e+00  6.187931e+04 
4 79  4.331731e-15  2.316589e-01  8.869669e+04 
4 80  3.914854e-20  1.362988e+00  6.974997e+04 
4 81  3.748237e-15  3.105228e-01  9.392850e+04 
4 82  1.634779e-16  5.383557e-01  8.280728e+04 
4 83  1.610337e-14  1.000367e-01  8.964489e+04 
4 84  5.383484e-17  5.693065e-01  7.462128e+04 
4 85  1.872666e-17  7.420822e-01  9.065372e+04 
4 86  2.084838e-16  4.974471e-01  8.156785e+04 
4 87  5.385907e-16  4.070936e-01  8.898445e+04 
4 88  5.173509e-13  -2.245450e-01  9.826738e+04 
4 89  7.427951e-13  -2.611684e-01  1.027328e+05 
4 90  1.468476e-23  1.991260e+00  7.713144e+04 
4 91  3.294394e-10  -8.831879e-01  1.008763e+05 
4 92  4.187437e-17  6.916767e-01  9.117892e+04 
4 93  3.367112e-10  -9.545825e-01  1.042385e+05 
4 94  6.224762e-17  6.131050e-01  8.684286e+04 
4 95  2.527494e-09  -1.158820e+00  1.046636e+05 
4 96  6.716378e-16  2.699806e-01  9.015288e+04 
4 97  6.543274e-13  -4.798786e-01  1.009167e+05 
4 98  1.450015e-19  9.144869e-01  7.544007e+04 
4 99  4.430420e-08  -1.454394e+00  1.088721e+05 
4 100  4.430420e-08  -1.454394e+00  1.088721e+05 
5 6  9.306869e-19  1.198762e+00  4.202450e+03 
5 7  1.012098e-12  -2.409648e-02  1.332972e+04 
5 8  1.667219e-13  2.817367e-01  3.064161e+03 
5 9  1.084116e-19  1.338678e+00  2.608316e+04 
5 10  1.194593e-12  -6.473829e-02  1.711503e+04 
5 11  2.446052e-14  3.656649e-01  8.020586e+03 
5 12  8.839462e-23  1.890181e+00  9.737447e+03 
5 13  4.646976e-13  1.730979e-02  1.742708e+04 
5 14  2.794976e-16  7.101779e-01  8.658561e+03 
5 15  3.788719e-17  6.614483e-01  1.254250e+04 
5 16  1.891557e-14  3.132023e-01  1.581043e+04 
5 17  5.736097e-19  1.228973e+00  1.020705e+04 
5 18  1.498388e-13  -2.720354e-02  1.761713e+04 
5 19  1.237227e-15  5.451222e-01  1.498539e+04 
5 20  2.982385e-21  1.648590e+00  1.491694e+04 
5 21  6.015991e-13  -8.244659e-02  1.865400e+04 
5 22  6.063677e-17  8.052716e-01  1.708939e+04 
5 23  6.189479e-23  1.937497e+00  7.876163e+03 
5 24  3.407582e-14  1.947926e-01  1.789017e+04 
5 25  1.855548e-19  1.295890e+00  1.759080e+04 
5 26  1.464482e-14  1.682910e-01  1.685811e+04 
5 27  2.440997e-16  6.524782e-01  1.797621e+04 
5 28  7.017026e-19  1.125444e+00  3.311546e+04 
5 29  3.035498e-14  1.684666e-01  1.918959e+04 
5 30  1.221973e-18  1.125070e+00  2.115451e+04 
5 31  3.106789e-17  6.726016e-01  1.350100e+04 
5 32  3.823018e-16  5.856933e-01  1.873652e+04 
5 33  5.130333e-19  1.139764e+00  2.828168e+04 
5 34  3.501262e-15  3.580693e-01  1.875207e+04 
5 35  1.156890e-19  1.327005e+00  1.981934e+04 
5 36  3.598949e-17  6.598890e-01  1.550661e+04 
5 37  4.309908e-17  7.755877e-01  1.923670e+04 
5 38  9.858639e-21  1.499523e+00  2.939566e+04 
5 39  1.148614e-15  4.445214e-01  2.134211e+04 
5 40  4.976257e-20  1.360273e+00  2.293918e+04 
5 41  1.221029e-17  8.388680e-01  1.570689e+04 
5 42  2.600850e-18  1.013049e+00  2.283705e+04 
5 43  8.142229e-25  2.312781e+00  4.427326e+03 
5 44  4.453720e-17  7.396117e-01  2.198501e+04 
5 45  1.183084e-18  1.054199e+00  3.709548e+04 
5 46  1.871638e-16  5.918415e-01  2.195559e+04 
5 47  6.186704e-23  1.990586e+00  2.016284e+04 
5 48  2.985303e-16  5.273279e-01  2.195502e+04 
5 49  1.370401e-20  1.485089e+00  2.187930e+04 
5 50  9.897457e-19  1.028269e+00  2.031301e+04 
5 51  2.989994e-18  9.667265e-01  2.343186e+04 
5 52  2.448848e-23  2.015226e+00  1.648379e+04 
5 53  4.738610e-17  7.069869e-01  2.581402e+04 
5 54  1.135722e-23  2.077949e+00  1.880853e+04 
5 55  2.348416e-18  9.925384e-01  2.276876e+04 
5 56  4.993263e-25  2.421811e+00  2.170298e+04 
5 57  6.002943e-18  8.908059e-01  2.394225e+04 
5 58  2.623262e-19  1.181884e+00  3.997247e+04 
5 59  1.984751e-17  7.834801e-01  2.812930e+04 
5 60  2.878485e-22  1.818271e+00  2.849253e+04 
5 61  6.609559e-18  8.788326e-01  2.684736e+04 
5 62  7.878777e-23  1.935323e+00  2.817034e+04 
5 63  1.880960e-17  7.720944e-01  2.952850e+04 
5 64  1.936908e-21  1.597937e+00  3.078396e+04 
5 65  1.575853e-18  9.979444e-01  2.711986e+04 
5 66  7.566101e-25  2.345629e+00  1.971429e+04 
5 67  1.718652e-18  1.009805e+00  3.136884e+04 
5 68  7.588795e-23  1.915837e+00  2.450549e+04 
5 69  7.293086e-20  1.289968e+00  3.014605e+04 
5 70  6.560401e-22  1.667012e+00  1.561796e+04 
5 71  5.815588e-22  1.746934e+00  2.702084e+04 
5 72  3.110907e-18  9.202231e-01  2.952586e+04 
5 73  3.079824e-21  1.550638e+00  2.796858e+04 
5 74  5.446152e-20  1.309548e+00  2.847411e+04 
5 75  9.186156e-19  9.961251e-01  3.409721e+04 
5 76  1.710078e-21  1.605796e+00  2.365666e+04 
5 77  5.615371e-18  8.385615e-01  3.274358e+04 
5 78  2.404187e-20  1.388376e+00  3.262591e+04 
5 79  6.037624e-19  1.043183e+00  3.379245e+04 
5 80  6.663371e-20  1.244310e+00  2.810031e+04 
5 81  4.748107e-21  1.524751e+00  2.896831e+04 
5 82  1.563772e-20  1.380019e+00  2.945490e+04 
5 83  1.843140e-19  1.133344e+00  3.101192e+04 
5 84  9.369549e-18  7.691023e-01  3.781902e+04 
5 85  3.263018e-19  1.060785e+00  3.372745e+04 
5 86  6.547545e-20  1.234317e+00  3.245784e+04 
5 87  9.340958e-19  9.524738e-01  3.041358e+04 
5 88  2.274202e-20  1.319467e+00  3.260518e+04 
5 89  1.657569e-18  9.098137e-01  4.297485e+04 
5 90  1.090316e-17  7.134016e-01  3.811287e+04 
5 91  3.645883e-22  1.663833e+00  3.076561e+04 
5 92  1.136223e-17  6.734852e-01  4.120021e+04 
5 93  5.261204e-23  1.838207e+00  2.209444e+04 
5 94  8.447005e-18  6.859291e-01  3.492679e+04 
5 95  3.705365e-17  5.665273e-01  4.589328e+04 
5 96  4.049326e-19  9.504515e-01  3.281461e+04 
