# L. V. Gurvich, I. V. Veyts, and C. B. Alcock
# Thermodynamic properties of indiviudal substances
# Hemisphere Publishing Corporation
#100	33.275	116.473	149.582	3.311
#200	33.507	139.458	172.677	6.644
#298.15	35.695	152.773	186.368	10.016
300	35.765	152.981	186.589	10.082
400	40.631	162.783	197.498	13.886
500	46.627	170.710	207.200	18.245
600	52.742	177.552	216.244	23.215
700	58.603	183.697	224.819	28.785
800	64.084	189.353	233.006	34.922
900	69.137	194.642	240.850	41.587
1000	73.746	199.642	248.377	48.735
1100	77.919	204.403	255.605	56.322
1200	81.682	208.961	262.549	64.306
1300	85.067	213.342	269.223	72.645
1400	88.112	217.564	275.640	81.306
1500	90.856	221.643	281.815	90.258
1600	93.335	225.590	287.759	99.470
1700	95.585	229.417	293.486	108.917
1800	97.634	233.131	299.008	118.579
1900	99.510	236.739	304.338	128.438
2000	101.235	240.248	309.487	138.478
2100	102.831	243.665	314.465	148.680
2200	104.314	246.993	319.284	159.040
2300	105.699	250.238	323.951	169.540
2400	107.000	253.404	328.478	180.178
2500	108.227	256.495	332.871	190.940
2600	109.390	259.515	337.138	201.820
2700	110.497	262.467	341.288	212.817
2800	111.556	265.355	345.325	223.916
2900	112.572	268.181	349.258	235.123
3000	113.551	270.947	353.091	246.432
3100	114.497	273.657	356.830	257.837
3200	115.416	276.314	360.479	269.328
3300	116.309	278.919	364.045	280.916
3400	117.180	281.474	367.530	292.591
3500	118.033	283.981	370.939	304.353
3600	118.869	286.443	374.276	316.199
3700	119.691	288.862	377.544	328.123
3800	120.500	291.238	380.747	340.134
3900	121.298	293.573	383.887	352.225
4000	122.087	295.870	386.968	364.392
4100	122.868	298.129	389.992	376.638
4200	123.643	300.351	392.962	388.966
4300	124.411	302.539	395.881	401.370
4400	125.175	304.693	398.749	413.846
4500	125.935	306.815	401.571	426.402
4600	126.691	308.905	404.347	439.033
4700	127.445	310.965	407.080	451.740
4800	128.198	312.995	409.771	464.525
4900	128.949	314.997	412.422	477.382
5000	129.699	316.972	415.035	490.315
5100	130.449	318.920	417.611	503.324
5200	131.200	320.843	420.151	516.401
5300	131.950	322.740	422.657	529.560
5400	132.702	324.613	425.131	542.797
5500	133.455	326.463	427.573	556.105
5600	134.209	328.290	429.984	569.486
5700	134.966	330.095	432.366	582.945
5800	135.724	331.879	434.720	596.478
5900	136.485	333.642	437.047	610.089
6000	137.248	335.384	439.347	623.777
6200	137.248	335.384	439.347	623.777
6400	137.248	335.384	439.347	623.777
6600	137.248	335.384	439.347	623.777
6800	137.248	335.384	439.347	623.777
7000	137.248	335.384	439.347	623.777
7200	137.248	335.384	439.347	623.777
7400	137.248	335.384	439.347	623.777
7600	137.248	335.384	439.347	623.777
7800	137.248	335.384	439.347	623.777
8000	137.248	335.384	439.347	623.777
8200	137.248	335.384	439.347	623.777
8400	137.248	335.384	439.347	623.777
8600	137.248	335.384	439.347	623.777
8800	137.248	335.384	439.347	623.777
9000	137.248	335.384	439.347	623.777
9200	137.248	335.384	439.347	623.777
9400	137.248	335.384	439.347	623.777
9600	137.248	335.384	439.347	623.777
9800	137.248	335.384	439.347	623.777
10000	137.248	335.384	439.347	623.777
10500	137.248	335.384	439.347	623.777
11000	137.248	335.384	439.347	623.777
11500	137.248	335.384	439.347	623.777
12000	137.248	335.384	439.347	623.777
12500	137.248	335.384	439.347	623.777
13000	137.248	335.384	439.347	623.777
13500	137.248	335.384	439.347	623.777
14000	137.248	335.384	439.347	623.777
14500	137.248	335.384	439.347	623.777
15000	137.248	335.384	439.347	623.777
15500	137.248	335.384	439.347	623.777
16000	137.248	335.384	439.347	623.777
16500	137.248	335.384	439.347	623.777
17000	137.248	335.384	439.347	623.777
17500	137.248	335.384	439.347	623.777
18000	137.248	335.384	439.347	623.777
18500	137.248	335.384	439.347	623.777
19000	137.248	335.384	439.347	623.777
19500	137.248	335.384	439.347	623.777
20000	137.248	335.384	439.347	623.777
