  0.000000E+00  0.731941E+05  0.300000E+03  0.729025E+04  0.205820E+04  0.190639E-36  0.485495E-32  0.554566E-32  0.767082E+00  0.104006E-31  0.232918E+00  0.970971E-32  0.104004E-31  0.485476E-32  0.110911E-31  0.554546E-32
  0.100000E-02  0.702528E+05  0.489285E+04  0.730163E+04  0.204220E+04  0.320857E-09  0.140552E-01  0.231851E-01  0.740753E+00  0.262807E-01  0.195709E+00  0.521585E-05  0.370333E-05  0.177596E-07  0.871801E-05  0.635518E-09
  0.200000E-02  0.542572E+05  0.885375E+04  0.729769E+04  0.204774E+04  0.445494E-07  0.193399E+00  0.159664E+00  0.559643E+00  0.266240E-01  0.583334E-01  0.132793E-02  0.560635E-03  0.224986E-04  0.423940E-03  0.878996E-06
  0.300000E-02  0.389568E+05  0.129846E+05  0.747664E+04  0.179616E+04  0.304635E-06  0.458438E+00  0.225718E+00  0.293977E+00  0.448597E-02  0.211073E-02  0.103786E-01  0.357208E-02  0.526865E-03  0.729528E-03  0.627999E-04
  0.400000E-02  0.309180E+05  0.158429E+05  0.765755E+04  0.154183E+04  0.579482E-06  0.617096E+00  0.228702E+00  0.128210E+00  0.111530E-02  0.257379E-03  0.147342E-01  0.411271E-02  0.460169E-02  0.357605E-03  0.813331E-03
  0.500000E-02  0.258481E+05  0.177488E+05  0.780026E+04  0.134120E+04  0.941481E-06  0.694365E+00  0.228638E+00  0.468005E-01  0.290720E-03  0.628303E-04  0.841638E-02  0.233687E-02  0.162735E-01  0.140338E-03  0.267479E-02
  0.600000E-02  0.210382E+05  0.187592E+05  0.794904E+04  0.113205E+04  0.219316E-05  0.703738E+00  0.225157E+00  0.128941E-01  0.626218E-04  0.113514E-04  0.195724E-02  0.709290E-03  0.481308E-01  0.310107E-04  0.730638E-02
