  0.130000E+04  0.564530E+25  0.412552E+00  0.440090E-01 -0.758270E+07  0.614014E+06  0.419705E-02  0.245606E+06  0.490582E+06 -0.893290E+07  0.644780E+04  0.423897E+04  0.387525E-02  0.152214E+04  0.686576E+03  0.115007E+00  0.129531E+04  0.129206E+04  0.117126E+01  0.117090E+01  0.536348E+03  0.536263E+03  0.495945E-04  0.351367E-01  0.169179E-37  0.243779E-08  0.122786E-01  0.409970E-01  0.532757E-01  0.270693E-03 -0.249325E-05  0.158837E-27 -0.249325E-05  0.886806E-01  0.151610E-32  0.171326E-18 -0.738539E-08  0.337290E-38  0.152072E-31  0.831614E-09  0.343043E-04  0.999947E+00  0.186517E-04  0.265242E-35  0.709547E-22  0.826160E-32 -0.779352E-37 -0.116572E-14 -0.270225E-10  0.423850E-10 -0.153613E-10  0.405659E-41  0.240320E-27
  0.140000E+04  0.524207E+25  0.383067E+00  0.440071E-01 -0.745231E+07  0.661274E+06  0.260464E-01  0.264510E+06  0.554257E+06 -0.893235E+07  0.654442E+04  0.427414E+04  0.128571E-01  0.153618E+04  0.733733E+03  0.353391E+00  0.131574E+04  0.130617E+04  0.116911E+01  0.116810E+01  0.556094E+03  0.555849E+03  0.521989E-04  0.369836E-01  0.386846E-29  0.136922E-07  0.129315E-01  0.441376E-01  0.570690E-01  0.839434E-03 -0.831819E-05 -0.249825E-25 -0.831819E-05  0.948837E-01  0.321909E-24  0.563005E-22 -0.724006E+00  0.692225E-30  0.722665E-29  0.806091E-08  0.120658E-03  0.999818E+00  0.618251E-04  0.971046E-38  0.238029E-25 -0.229667E-33 -0.322755E-34 -0.102490E-13 -0.839560E-10  0.131655E-09 -0.476886E-10 -0.249486E-33 -0.668041E-29
  0.150000E+04  0.489259E+25  0.357488E+00  0.440020E-01 -0.731967E+07  0.708591E+06  0.129539E+00  0.283436E+06  0.619165E+06 -0.893087E+07  0.663592E+04  0.430719E+04  0.371688E-01  0.154933E+04  0.778439E+03  0.923336E+00  0.134224E+04  0.131814E+04  0.116734E+01  0.116496E+01  0.575210E+03  0.574607E+03  0.547164E-04  0.387722E-01  0.100223E-24  0.620714E-07  0.135653E-01  0.471455E-01  0.607108E-01  0.221779E-02 -0.235310E-04 -0.297910E-25 -0.235310E-04  0.101677E+00  0.778392E-20  0.376494E-22 -0.824736E-02  0.162229E-25  0.147673E-26  0.584367E-07  0.353980E-03  0.999468E+00  0.178461E-03  0.507364E-37  0.162229E-25 -0.354032E-35 -0.585929E-32 -0.673970E-13 -0.222192E-09  0.348362E-09 -0.126103E-09 -0.278214E-35 -0.102980E-30
  0.160000E+04  0.458681E+25  0.335052E+00  0.439899E-01 -0.718392E+07  0.756038E+06  0.529615E+00  0.302415E+06  0.685004E+06 -0.892738E+07  0.672352E+04  0.433878E+04  0.945746E-01  0.156179E+04  0.820748E+03  0.211311E+01  0.138184E+04  0.132833E+04  0.116590E+01  0.116101E+01  0.593789E+03  0.592499E+03  0.571556E-04  0.405129E-01  0.764702E-23  0.232758E-06  0.141841E-01  0.500239E-01  0.642083E-01  0.514846E-02 -0.582445E-04 -0.199192E-23 -0.582445E-04  0.109811E+00  0.556796E-18  0.257111E-20 -0.756927E-02  0.112744E-23  0.154428E-24  0.331811E-06  0.903283E-03  0.998643E+00  0.452975E-03  0.207827E-34  0.112744E-23 -0.221872E-33 -0.550660E-30 -0.348913E-12 -0.516504E-09  0.809699E-09 -0.292845E-09 -0.250376E-35 -0.645400E-29
  0.170000E+04  0.431700E+25  0.315161E+00  0.439645E-01 -0.704336E+07  0.803756E+06  0.183533E+01  0.321502E+06  0.751409E+06 -0.892003E+07  0.680872E+04  0.436975E+04  0.215857E+00  0.157381E+04  0.860600E+03  0.433496E+01  0.144418E+04  0.133699E+04  0.116476E+01  0.115585E+01  0.611941E+03  0.609492E+03  0.595239E-04  0.422183E-01  0.353906E-21  0.743804E-06  0.147933E-01  0.527697E-01  0.675638E-01  0.107470E-01 -0.129152E-03 -0.816046E-22 -0.129152E-03  0.120400E+00  0.242529E-16  0.107305E-18 -0.699175E-02  0.478128E-22  0.933516E-23  0.153728E-05  0.205832E-02  0.996910E+00  0.102989E-02  0.420816E-32  0.478128E-22 -0.855328E-32 -0.301769E-28 -0.148222E-11 -0.107895E-08  0.169138E-08 -0.610944E-09 -0.229610E-35 -0.248805E-27
  0.180000E+04  0.407716E+25  0.297322E+00  0.439157E-01 -0.689527E+07  0.851980E+06  0.553403E+01  0.340790E+06  0.817887E+06 -0.890593E+07  0.689334E+04  0.440127E+04  0.449665E+00  0.158572E+04  0.897782E+03  0.811596E+01  0.154132E+04  0.134434E+04  0.116392E+01  0.114937E+01  0.629805E+03  0.625633E+03  0.618279E-04  0.439059E-01  0.107868E-19  0.207797E-05  0.154004E-01  0.553708E-01  0.707733E-01  0.205332E-01 -0.261240E-03 -0.222176E-20 -0.261240E-03  0.134951E+00  0.698143E-15  0.296984E-17 -0.649473E-02  0.134253E-20  0.357689E-21  0.600607E-05  0.426850E-02  0.993593E+00  0.213274E-02  0.474157E-30  0.134253E-20 -0.219898E-30 -0.105579E-26 -0.533838E-11 -0.206086E-08  0.323102E-08 -0.116482E-08 -0.464573E-35 -0.639657E-26
  0.190000E+04  0.386257E+25  0.281121E+00  0.438295E-01 -0.673564E+07  0.901081E+06  0.148299E+02  0.360425E+06  0.883757E+06 -0.888092E+07  0.697961E+04  0.443489E+04  0.867345E+00  0.159792E+04  0.931878E+03  0.140632E+02  0.168720E+04  0.135048E+04  0.116343E+01  0.114194E+01  0.647562E+03  0.641117E+03  0.640736E-04  0.455989E-01  0.231078E-18  0.518043E-05  0.160159E-01  0.578032E-01  0.738243E-01  0.364039E-01 -0.488821E-03 -0.428707E-19 -0.488821E-03  0.155338E+00  0.141687E-13  0.581546E-16 -0.606241E-02  0.266231E-19  0.933542E-20  0.203136E-04  0.817226E-02  0.987730E+00  0.407747E-02  0.326162E-28  0.266231E-19 -0.401937E-29 -0.253160E-25 -0.167267E-10 -0.364717E-08  0.571995E-08 -0.205606E-08 -0.163794E-33 -0.116919E-24
  0.200000E+04  0.366945E+25  0.266197E+00  0.436871E-01 -0.655905E+07  0.951599E+06  0.359207E+02  0.380616E+06  0.948083E+06 -0.883939E+07  0.707014E+04  0.447262E+04  0.156732E+01  0.161091E+04  0.962240E+03  0.228051E+02  0.189655E+04  0.135548E+04  0.116334E+01  0.113442E+01  0.665443E+03  0.656316E+03  0.662669E-04  0.473292E-01  0.366445E-17  0.117147E-04  0.166537E-01  0.600295E-01  0.766949E-01  0.605336E-01 -0.855370E-03 -0.617300E-18 -0.855370E-03  0.183702E+00  0.213453E-12  0.848654E-15 -0.568261E-02  0.392609E-18  0.175741E-18  0.607303E-04  0.146051E-01  0.978061E+00  0.727366E-02  0.147472E-26  0.392609E-18 -0.549808E-28 -0.440200E-24 -0.465387E-10 -0.604047E-08  0.947943E-08 -0.339242E-08 -0.674784E-32 -0.159933E-23
  0.210000E+04  0.349471E+25  0.252235E+00  0.434655E-01 -0.635865E+07  0.100427E+07  0.797088E+02  0.401644E+06  0.100962E+07 -0.877427E+07  0.716786E+04  0.451698E+04  0.267868E+01  0.162532E+04  0.987971E+03  0.349146E+02  0.218343E+04  0.135934E+04  0.116377E+01  0.112790E+01  0.683737E+03  0.671735E+03  0.684142E-04  0.491380E-01  0.448448E-16  0.243417E-04  0.173318E-01  0.619975E-01  0.793536E-01  0.951914E-01 -0.141160E-02 -0.691574E-17 -0.141160E-02  0.222271E+00  0.248781E-11  0.962642E-14 -0.534579E-02  0.448888E-17  0.249897E-17  0.163194E-03  0.245727E-01  0.963058E+00  0.122062E-01  0.465240E-25  0.448888E-17 -0.586708E-27 -0.580896E-23 -0.116884E-09 -0.943241E-08  0.148179E-07 -0.526865E-08 -0.197432E-30 -0.170666E-22
  0.220000E+04  0.333586E+25  0.238961E+00  0.431389E-01 -0.612628E+07  0.106006E+07  0.163788E+03  0.423854E+06  0.106679E+07 -0.867715E+07  0.727590E+04  0.457095E+04  0.436361E+01  0.164182E+04  0.100794E+04  0.508236E+02  0.255933E+04  0.136204E+04  0.116483E+01  0.112340E+01  0.702792E+03  0.687922E+03  0.705237E-04  0.510783E-01  0.437947E-15  0.469541E-04  0.180714E-01  0.636414E-01  0.817598E-01  0.142473E+00 -0.221134E-02 -0.623743E-16 -0.221134E-02  0.273100E+00  0.231912E-10  0.878521E-13 -0.504442E-02  0.411683E-16  0.278688E-16  0.399498E-03  0.391766E-01  0.941034E+00  0.193900E-01  0.107531E-23  0.411683E-16 -0.505293E-26 -0.603705E-22 -0.268514E-09 -0.139616E-07  0.219683E-07 -0.773824E-08 -0.426041E-29 -0.146984E-21
  0.230000E+04  0.319082E+25  0.226145E+00  0.426811E-01 -0.585282E+07  0.112013E+07  0.314319E+03  0.447649E+06  0.111770E+07 -0.853862E+07  0.739738E+04  0.463788E+04  0.681846E+01  0.166112E+04  0.102082E+04  0.707380E+02  0.303095E+04  0.136352E+04  0.116668E+01  0.112158E+01  0.723005E+03  0.705381E+03  0.726067E-04  0.532155E-01  0.350662E-14  0.847628E-04  0.188961E-01  0.648858E-01  0.838666E-01  0.203963E+00 -0.330513E-02 -0.465774E-15 -0.330513E-02  0.337740E+00  0.177617E-09  0.663586E-12 -0.477244E-02  0.311450E-15  0.251393E-15  0.900643E-03  0.594820E-01  0.910325E+00  0.292922E-01  0.189573E-22  0.311450E-15 -0.361162E-25 -0.509393E-21 -0.570265E-09 -0.196596E-07  0.310073E-07 -0.107775E-07 -0.705790E-28 -0.105058E-20
  0.240000E+04  0.305787E+25  0.213612E+00  0.420686E-01 -0.552874E+07  0.118585E+07  0.567128E+03  0.473446E+06  0.116020E+07 -0.834881E+07  0.753522E+04  0.472132E+04  0.102729E+02  0.168384E+04  0.102522E+04  0.945668E+02  0.359783E+04  0.136373E+04  0.116949E+01  0.112274E+01  0.744807E+03  0.724546E+03  0.746803E-04  0.556284E-01  0.235311E-13  0.144114E-03  0.198291E-01  0.656519E-01  0.856251E-01  0.280374E+00 -0.473210E-02 -0.294696E-14 -0.473210E-02  0.416895E+00  0.114223E-08  0.424638E-11 -0.452498E-02  0.198927E-14  0.188190E-14  0.188641E-02  0.863316E-01  0.869558E+00  0.422240E-01  0.263632E-21  0.198927E-14 -0.219219E-24 -0.357895E-20 -0.112929E-08 -0.263924E-07  0.417682E-07 -0.142465E-07 -0.928354E-27 -0.637681E-20
  0.250000E+04  0.293556E+25  0.201249E+00  0.412851E-01 -0.514490E+07  0.125870E+07  0.967098E+03  0.501619E+06  0.119208E+07 -0.809827E+07  0.769183E+04  0.482476E+04  0.149866E+02  0.171041E+04  0.101979E+04  0.121877E+03  0.425003E+04  0.136262E+04  0.117343E+01  0.112684E+01  0.768635E+03  0.745766E+03  0.767695E-04  0.584084E-01  0.134746E-12  0.231919E-03  0.208901E-01  0.658679E-01  0.869900E-01  0.371241E+00 -0.651188E-02 -0.160997E-13 -0.651188E-02  0.510127E+00  0.627915E-08  0.234620E-10 -0.429808E-02  0.109371E-13  0.119444E-13  0.369721E-02  0.120122E+00  0.817966E+00  0.582140E-01  0.297493E-20  0.109371E-13 -0.115141E-23 -0.213865E-19 -0.209950E-08 -0.338105E-07  0.537667E-07 -0.178567E-07 -0.997417E-26 -0.334931E-19
  0.260000E+04  0.282265E+25  0.189013E+00  0.403259E-01 -0.469355E+07  0.134019E+07  0.156477E+04  0.532419E+06  0.121124E+07 -0.777897E+07  0.786876E+04  0.495127E+04  0.212431E+02  0.174088E+04  0.100348E+04  0.151885E+03  0.496664E+04  0.136021E+04  0.117866E+01  0.113358E+01  0.794892E+03  0.769307E+03  0.789097E-04  0.616578E-01  0.668560E-12  0.354627E-03  0.220905E-01  0.654817E-01  0.879268E-01  0.474804E+00 -0.863915E-02 -0.771188E-13 -0.863915E-02  0.615750E+00  0.299565E-07  0.113640E-09 -0.408850E-02  0.526132E-13  0.654552E-13  0.682052E-02  0.160592E+00  0.755701E+00  0.768869E-01  0.279032E-19  0.526131E-13 -0.531275E-23 -0.110671E-18 -0.368414E-08 -0.413285E-07  0.661710E-07 -0.211583E-07 -0.896590E-25 -0.154542E-18
  0.270000E+04  0.271811E+25  0.176931E+00  0.392001E-01 -0.416941E+07  0.143170E+07  0.240922E+04  0.565867E+06  0.121607E+07 -0.738547E+07  0.806648E+04  0.510314E+04  0.293398E+02  0.177477E+04  0.975727E+03  0.183504E+03  0.571587E+04  0.135659E+04  0.118533E+01  0.114246E+01  0.823902E+03  0.795343E+03  0.811475E-04  0.654857E-01  0.291322E-11  0.516819E-03  0.234277E-01  0.644738E-01  0.884183E-01  0.588186E+00 -0.110838E-01 -0.327838E-12 -0.110838E-01  0.731007E+00  0.125700E-06  0.488240E-09 -0.389365E-02  0.224534E-12  0.314566E-12  0.119007E-01  0.206673E+00  0.684039E+00  0.973875E-01  0.222080E-18  0.224534E-12 -0.217914E-22 -0.503731E-18 -0.612692E-08 -0.481576E-07  0.778507E-07 -0.235662E-07 -0.688274E-24 -0.633886E-18
  0.280000E+04  0.262103E+25  0.165092E+00  0.379318E-01 -0.357066E+07  0.153438E+07  0.353706E+04  0.601647E+06  0.120576E+07 -0.691598E+07  0.828415E+04  0.528150E+04  0.395747E+02  0.181089E+04  0.936743E+03  0.215440E+03  0.645793E+04  0.135195E+04  0.119351E+01  0.115287E+01  0.855871E+03  0.823935E+03  0.835395E-04  0.700018E-01  0.112890E-10  0.719636E-03  0.248812E-01  0.628682E-01  0.884690E-01  0.707905E+00 -0.137980E-01 -0.124837E-11 -0.137980E-01  0.852578E+00  0.469703E-06  0.187702E-08 -0.371142E-02  0.860202E-12  0.134393E-11  0.197204E-01  0.256491E+00  0.605402E+00  0.118387E+00  0.152709E-17  0.860200E-12 -0.801693E-22 -0.204462E-17 -0.968580E-08 -0.534084E-07  0.875281E-07 -0.244339E-07 -0.459229E-23 -0.233202E-17
  0.290000E+04  0.253065E+25  0.153623E+00  0.365573E-01 -0.289951E+07  0.164893E+07  0.495883E+04  0.639030E+06  0.118060E+07 -0.637302E+07  0.851960E+04  0.548607E+04  0.522296E+02  0.184732E+04  0.887632E+03  0.246344E+03  0.715105E+04  0.134657E+04  0.120323E+01  0.116416E+01  0.890849E+03  0.855021E+03  0.861467E-04  0.753087E-01  0.393728E-10  0.959507E-03  0.264094E-01  0.607366E-01  0.881055E-01  0.830587E+00 -0.167274E-01 -0.428778E-11 -0.167274E-01  0.977274E+00  0.158169E-05  0.649813E-08 -0.354014E-02  0.298858E-11  0.516647E-11  0.311422E-01  0.307533E+00  0.523128E+00  0.138197E+00  0.921800E-17  0.298858E-11 -0.266286E-21 -0.749319E-17 -0.145854E-07 -0.562580E-07  0.940220E-07 -0.231786E-07 -0.270432E-22 -0.774591E-17
  0.300000E+04  0.244630E+25  0.142663E+00  0.351198E-01 -0.216215E+07  0.177560E+07  0.664595E+04  0.676853E+06  0.114210E+07 -0.576336E+07  0.876951E+04  0.571514E+04  0.675511E+02  0.188144E+04  0.830405E+03  0.274972E+03  0.775940E+04  0.134082E+04  0.121443E+01  0.117570E+01  0.928729E+03  0.888426E+03  0.890271E-04  0.814925E-01  0.125017E-09  0.122769E-02  0.279513E-01  0.581931E-01  0.873721E-01  0.953496E+00 -0.198189E-01 -0.133549E-10 -0.198189E-01  0.110254E+01  0.485480E-05  0.203551E-07 -0.337843E-02  0.949976E-11  0.180690E-10  0.470102E-01  0.356990E+00  0.441009E+00  0.154991E+00  0.495484E-16  0.949971E-11 -0.802594E-21 -0.250817E-16 -0.209485E-07 -0.561446E-07  0.965234E-07 -0.194303E-07 -0.142478E-21 -0.233463E-16
  0.310000E+04  0.236738E+25  0.132334E+00  0.336630E-01 -0.136792E+07  0.191419E+07  0.852306E+04  0.713600E+06  0.109291E+07 -0.509714E+07  0.902989E+04  0.596585E+04  0.857275E+02  0.191020E+04  0.767784E+03  0.300332E+03  0.825954E+04  0.133514E+04  0.122698E+01  0.118704E+01  0.969264E+03  0.923879E+03  0.922256E-04  0.886132E-01  0.365270E-09  0.151107E-02  0.294319E-01  0.553791E-01  0.863221E-01  0.107440E+01 -0.230143E-01 -0.378990E-10 -0.230143E-01  0.122632E+01  0.137270E-04  0.579504E-07 -0.322514E-02  0.278413E-10  0.580772E-10  0.680143E-01  0.402189E+00  0.362709E+00  0.167088E+00  0.240272E-15  0.278410E-10 -0.220500E-20 -0.775144E-16 -0.287144E-07 -0.529234E-07  0.948026E-07 -0.131647E-07 -0.679884E-21 -0.641400E-16
  0.320000E+04  0.229340E+25  0.122724E+00  0.322254E-01 -0.527955E+06  0.206409E+07  0.104703E+05  0.747583E+06  0.103640E+07 -0.438650E+07  0.929654E+04  0.623453E+04  0.106858E+03  0.193058E+04  0.702826E+03  0.321743E+03  0.864099E+04  0.132992E+04  0.124070E+01  0.119782E+01  0.101211E+04  0.961049E+03  0.957638E-04  0.966931E-01  0.991447E-09  0.179420E-02  0.307728E-01  0.524416E-01  0.850087E-01  0.119046E+01 -0.262243E-01 -0.984955E-10 -0.262243E-01  0.134594E+01  0.360947E-04  0.150735E-06 -0.307927E-02  0.757409E-10  0.173201E-09  0.945358E-01  0.440998E+00  0.291234E+00  0.173232E+00  0.106385E-14  0.757399E-10 -0.554947E-20 -0.223467E-15 -0.375617E-07 -0.469214E-07  0.892561E-07 -0.477304E-08 -0.297206E-20 -0.161423E-15
  0.330000E+04  0.222391E+25  0.113880E+00  0.308375E-01  0.345828E+06  0.222439E+07  0.123375E+05  0.777202E+06  0.976183E+06 -0.364428E+07  0.956539E+04  0.651716E+04  0.130908E+03  0.194004E+04  0.638477E+03  0.338812E+03  0.889934E+04  0.132553E+04  0.125535E+01  0.120777E+01  0.105686E+04  0.999563E+03  0.996317E-04  0.105703E+00  0.252026E-08  0.206221E-02  0.319044E-01  0.495130E-01  0.834796E-01  0.129651E+01 -0.292895E-01 -0.235867E-09 -0.292895E-01  0.145641E+01  0.889723E-04  0.360668E-06 -0.293995E-02  0.192408E-09  0.483601E-09  0.126500E+00  0.472105E+00  0.228591E+00  0.172804E+00  0.434946E-14  0.192403E-09 -0.128721E-19 -0.606838E-15 -0.468574E-07 -0.388702E-07  0.807715E-07  0.495605E-08 -0.120298E-19 -0.374418E-15
  0.340000E+04  0.215850E+25  0.105816E+00  0.295223E-01  0.124100E+07  0.239389E+07  0.139697E+05  0.801224E+06  0.915590E+06 -0.288367E+07  0.983262E+04  0.680933E+04  0.157645E+03  0.193709E+04  0.577206E+03  0.351346E+03  0.902500E+04  0.132217E+04  0.127066E+01  0.121657E+01  0.110306E+04  0.103902E+04  0.103783E-03  0.115545E+00  0.603915E-08  0.230377E-02  0.327775E-01  0.466980E-01  0.817793E-01  0.138360E+01 -0.319508E-01 -0.524173E-09 -0.319508E-01  0.154898E+01  0.206929E-03  0.800537E-06 -0.280647E-02  0.458829E-09  0.127506E-08  0.163263E+00  0.495110E+00  0.175702E+00  0.165925E+00  0.165928E-13  0.458813E-09 -0.277135E-19 -0.156636E-14 -0.556664E-07 -0.297478E-07  0.704756E-07  0.149386E-07 -0.455407E-19 -0.806094E-15
